Unnamed: 0,subject,age_class,arousal,general_arousal,valence,context,context_complet,context_general,file,Playback,negative_high,negative_low,positive_high,positive_low,total,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,valence_arousal,UMAP_1,UMAP_2,UMAP_3,UMAP_2D_1,UMAP_2D_2,has_audio,has_image,general_arousal_refined,valence_refined,valence_arousal_refined
474,David,Adult,low,low,positive,Contact-general,Contact,Contact,S3_Call1863_David.wav,No,,,,,0,-40.52660127265704,-3.783186518612415,-0.9852742490274862,-2.7769382720627727,-0.9849809117691116,5.3310034700048625,-3.3050049034947633,-0.9021595911849044,-2.3690768286680512,3.20889831381792,0.5076023363852141,-2.876612570491767,1.5070114318054264,1.0246618880385787,-1.466929687965634,1.8844346598456,-0.0083520103214762,-1.3381577411764627,3.6301875475456,0.1461960219522806,positive_low,4.6667924,4.860872,4.600902,4.213491,3.3847067,False,False,low,positive,positive_low
475,Busira,Sub-adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S2_Call1411_Busira.wav,No,,,,,0,-27.960651647506612,-0.0880066015501108,-5.297736389116432,2.2720887605560898,2.9537694010106565,1.760935317734993,-0.2819770916290237,0.392245484575956,-0.8312777091892464,-0.7808708268259903,-0.5651060985340596,-2.880063981769384,-0.7633242978277487,-0.1949853336941706,0.8640484432924793,-0.9538784473609732,0.9234586150914385,3.6207503991218974,0.5288255174436991,-0.3379777641627974,negative_high,3.1358604,5.692174,-1.5158184,-3.3970401,1.2030714,False,False,high,negative,negative_high
476,Vifijo,Adult,low,low,positive,Contact-general,Contact,Contact,S1_Call171_Vifijo.wav,No,,,,,0,-29.88819086875793,10.32533129992321,0.0053743594413816,0.0733752621573538,2.8822546435026286,2.7324819187748757,2.237205380209343,0.8701050575878981,-1.836236527088328,-1.72918253411294,-3.228668069744327,1.0490722504828305,-1.6896456893140233,0.8709923473175485,-0.5608065425529516,-2.8676663181700452,-3.2195346543400527,1.3880593310922331,-1.0426407647349842,0.5854182234279142,positive_low,3.4927862,3.0846672,5.679245,4.1422915,5.5694456,False,False,low,positive,positive_low
477,Lucuma,Adult,high,high,negative,Mild aggression-Aggressor,Agonistic_aggressor,Agonistic,S4_Call177_Lucuma.wav,No,,,,,0,-0.3550414837654497,1.466331178595741,-1.8300210949924132,2.9945300965090724,-0.3521273028676405,1.3611125546433294,4.037822655037843,-1.902042990421256,3.3216025258457074,2.248952150534967,1.614586814866761,-0.8463510767923552,-2.525600018234764,0.0139825497919901,-0.4521903238163818,-0.120138953049122,1.660824944422352,-0.9221745386850342,-0.1567610789356781,-1.1188052533997177,negative_high,2.749747,3.913373,0.075114496,-0.7266595,0.84785545,False,False,high,negative,negative_high
478,Kumbuka,Adult,high,high,positive,Pre/start-feeding,Pre-feeding,Food,S3_Call695_Kumbuka.wav,No,,,,,0,-8.99680081417455,7.698953264329681,6.545879014133336,-0.5948520137767468,-1.554238419048956,4.360642861350311,-1.3356245481767703,-0.6006091315900521,-3.4547552072770404,0.3620191828223402,1.2170605809037365,-1.2577227372352948,4.952587007012457,3.0073209797164253,0.0808212627562275,1.593539643681894,-2.169062755081791,0.7930887036070845,0.6793314282965517,1.527432912999195,positive_high,4.565731,4.41519,4.657438,4.337012,3.6721525,False,False,high,positive,positive_high
479,Lina,Adult,low,low,positive,Feeding,Foraging,Food,Call1430_Lina.wav,No,,,,,0,-27.074606605496935,10.420295572521074,-0.2499880426835661,2.9533844799030415,1.8477145865291744,-0.5248555556635298,-1.6135655083417249,-4.331108235080437,-2.3121969082303258,0.3037967593049637,-1.4438311911416617,0.7493275145928148,3.55771975676507,0.2855997962520428,-0.8522508899519763,4.255699491438782,2.0762954288395017,-0.965479989208522,-0.1536139289142066,-1.312126415910701,positive_low,4.5369134,4.3506365,4.976035,4.5263352,3.644773,False,False,low,positive,positive_low
480,Lokenye,Infant,high,high,positive,Tickle,Play,Affiliatif,S6_Lokenye_Peguy_Test13_Fam7_Tickl6_20_06_23_9h47.wav,Yes,17.02,19.15,29.79,34.04,0,4.4524739916953635,-4.458386685550291,-7.230076983467037,6.113721374409529,-0.8180744526876215,-0.907651601282527,1.4323234426814742,-0.7618135730045663,-0.7320365894106908,0.6509109849620616,0.4485940885326492,-0.7081408648244636,-0.1814844605485025,0.3742930495739662,-0.2640460170489441,-0.5851477975398416,-0.4197938484441256,-0.616372767964524,-0.5167764961732326,-0.8798265627092274,positive_high,1.8636895,4.2590427,2.0484648,-0.13965477,4.049658,True,True,high,positive,positive_high
481,Hortense,Adult,high,high,negative,Bystander-Nonconflict,Agonistic_third-party,Agonistic,Call1151_Hortense_3.wav,No,,,,,0,-2.5432949602972754,-4.552826101143441,-8.196878470247551,4.567756639260536,-2.471804980066738,-2.656775609372808,1.4866713803513565,1.0136466608719026,-1.539285087383438,0.6149064668608539,-0.5662083622086721,-0.5345575862054424,0.4486935126578656,-0.9887456648530022,2.68559248349364,-0.4064534150497579,0.1310691599085388,-0.9450308039920224,-2.4123513572712088,0.3603309834703002,negative_medium,1.7544031,4.7470293,1.2149049,-1.1516418,3.283694,False,False,high,negative,negative_low
482,Vifijo,Adult,low,low,negative,Beg,Foraging,Food,Call398_Vifijo_11.wav,No,,,,,0,-28.01863697580876,-1.144833070919988,0.5994128955770683,4.125158357224485,-8.652796578359427,-0.7474376771447286,-3.4652599076476496,-6.301104861299276,-2.039413648465356,-0.4897386003727878,5.929234870119793,-0.3657542740056743,0.819861041474848,0.006797246894582,0.9312859764334602,-0.8867728972876113,-3.2863668838354503,0.9732838051816448,-0.974622093177025,2.3333174802643493,negative_low,5.0639386,4.3585114,3.4781313,3.4446504,2.4680767,False,False,low,negative,negative_low
483,Yahimba,Infant,very high,high,negative,Tantrum,Tantrum,Tantrum,S16_Call1008_Yahimba.wav,No,,,,,0,15.451877015454928,-2.8899090136368613,-3.4782609652571375,0.5531130695753586,0.5617437456443609,3.766446528977173,-3.911960264800417,-0.8177288560191147,0.9480103591146912,-0.9867438879078516,-0.6118012281186804,-0.0896508492275415,-0.1610682131501233,1.231795820740823,-0.8622985825753697,-0.0555929218845361,2.2822905691384716,3.4593824802473976,-1.0784654857555247,0.1112018531070586,negative_very high,2.8621457,6.1948767,-2.159142,-4.195992,1.3121365,False,False,high,negative,negative_high
484,Lina,Adult,low,low,positive,Feeding,Foraging,Food,Call560_Lina_1.wav,Yes,42.37,0.0,47.46,10.17,0,-35.77794210662375,-9.650695920315725,9.00207119307855,1.695108005631235,-4.072798907353404,-6.039017013773626,-2.2858760362170254,4.212011898425918,3.824016800331671,-6.861427693560178,-1.2907961087775228,-4.375725453469899,0.0787729011646608,0.4470295179015435,0.2602917398214268,1.942149986789663,2.3146698855884633,-2.2510392577249916,0.134239012024092,-3.3520301894273645,positive_low,5.04867,3.8577704,1.7363381,1.7386427,1.312097,True,True,low,positive,positive_low
485,Zamba,Adult,high,high,negative,Aggression-Aggressor,Agonistic_aggressor,Agonistic,S10_Call1054_Zamba.wav,No,,,,,0,11.18529272068426,-2.321418221994333,-0.6018695062817163,0.4950127443961611,-5.066171361338516,2.0497513071640143,0.5856823025352749,-0.3784461364104288,0.1022881360050425,-1.8457032608436188,0.6409425898251719,-3.060587560323757,-0.676767147441971,0.0126975333637525,-0.4183287520950065,0.6288193145754171,0.8048975755279609,0.3909464234748938,-1.261599890851665,-1.816791092272045,negative_high,5.0964074,4.019686,2.2401764,2.2859142,1.3192834,False,False,high,negative,negative_high
486,Hortense,Adult,high,high,positive,Pre/start-feeding,Pre-feeding,Food,S5_Call1126_Hortense.wav,No,,,,,0,-18.054358584073068,2.1000640690075856,1.5618513044150264,3.833116838791597,-1.297185953952502,-3.3944750688676297,-3.889411319526371,-0.8653636636928138,-2.1489915187444377,2.735911142496267,-0.7462170399090404,0.4637751443359899,-0.6022211609502545,-0.2770130081761592,1.3178989394256788,2.2589086184424017,-1.2488015695080397,-3.285192627999127,2.5019415670306833,0.4101399927766569,positive_high,2.7349463,3.6846786,3.1960273,1.4332515,4.116118,False,False,high,positive,positive_high
487,Ulindi,Adult,low,low,positive,Feeding,Foraging,Food,S1_Call1948_Ulindi.wav,No,,,,,0,-26.448648060759,-6.165752662102424,2.764222593169476,-0.8805910957010937,-2.169632945374552,-1.8208797440509088,-7.845433128382471,-1.0331646314893423,-4.560219803644714,8.372200540660375,5.952986291087651,-6.70275999487284,8.50252639720635,-2.832184505310606,-0.1865169636977604,5.0287801665896446,-0.1244937423262729,-1.650577544919549,3.304270713021231,-2.3724202630679616,positive_high,4.896145,4.696242,4.6149755,4.4343147,3.2015827,False,False,low,positive,positive_high
488,Diwani,Adult,low,low,positive,Feeding,Foraging,Food,Call1615_Diwani_1.wav,No,,,,,0,-34.01171770936436,-3.954054431571437,-1.2911582787106672,-0.6232306773771109,1.7760639926816166,0.1554762391344274,-1.4399630725536454,-2.0449613590465257,0.156330953154154,6.961214364806307,-3.0788852541836533,0.9073282809806889,-4.031272049397063,-6.011639432255136,-4.096935305885633,-2.0421546970656737,-2.42730425824002,-1.9901131648962656,5.633111001148044,-0.3615839930956701,positive_medium,3.3882632,1.6629722,4.9798374,2.8022602,6.00562,False,False,low,positive,positive_low
489,Ulindi,Adult,medium,low,negative,Mild aggression-Aggressor,Agonistic_aggressor,Agonistic,S1_Call2032_Ulindi.wav,Yes,48.33,8.33,33.33,10.0,10,-36.03218513300859,-15.871030584702805,-2.6928809535459024,-0.1388571626249979,0.1956219109961571,-0.4102973649000154,0.6613291264423061,-5.495294809460134,9.232585908759908,5.350656137328059,-1.4570959947648954,-0.3454653711335094,4.26156762709411,-1.700177617027415,-0.3508649284176798,0.9081323022058924,-1.461595584847278,4.5986185860598034,1.5172963090533846,1.3616879002683828,negative_high,3.6740527,3.5803878,0.83148146,0.27906138,1.0569924,True,True,low,negative,negative_high
490,Owila,Infant,high,high,positive,Tickle,Play,Affiliatif,S5_Owila_Niclette_Test12_Unfam7_Tickl5_17_06_23_10h02.wav,Yes,16.92,13.85,35.38,33.85,0,3.7140264480659786,-6.173947770684421,-5.899578579148445,6.015868318051682,0.5153556371891593,-2.488725231509812,-0.7090638582254112,0.2713661858575938,-0.5732381357377812,1.6221382617774525,-0.3208953479565148,-1.193264307328053,-0.8732172390069747,0.3244814416850634,0.2905706349349807,-0.5184425611426947,-0.1791796812805647,0.2982613409824856,-0.3345637721260087,-0.5294340217104495,positive_high,1.4183418,4.180373,2.2803743,-0.18130949,4.567853,True,True,high,positive,positive_high
491,Habari,Juvenile,very high,high,negative,Conflict-Victim,Agonistic_victim,Agonistic,Call85_Habari_1.wav,No,,,,,0,25.046999441217466,0.9591822409126592,-1.1785367256024453,-1.7183084705282043,-1.205905715105809,0.9975348821834544,3.430827213843445,1.126372793889148,-3.2385812990760185,1.6353073409084424,-0.0905947168858011,0.6377341402659726,1.170634936281736,-0.728319660376128,1.344662385379011,-1.0363964843731177,2.2807798146428975,0.1001569085485162,1.1632503546958182,0.1710085429627921,negative_very high,1.7005095,5.172202,0.07319139,-2.0945992,2.9301748,False,False,high,negative,negative_high
492,Bolombo,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S2_Call713_Bolombo.wav,No,,,,,0,-22.67271496771954,14.374852905223342,2.893294046615104,3.0178855729451173,-2.7991011477147625,0.1211813415095022,0.5650975850231337,-1.6382472246338864,-2.0541789956751204,-3.0401470832980704,2.453635812997889,-0.5807321150855835,-1.5044654756577829,1.1799553317270255,-0.6342510143725693,-0.1996826232113959,0.6334025697558835,0.9028886733605248,0.5434322033318328,0.4007994153644216,negative_high,4.793432,3.7865748,3.165816,2.7118201,2.7216976,False,False,high,negative,negative_high
493,Lucy,Sub-adult,medium,low,positive,Contact-groom,Grooming,Affiliatif,S1_Call1534_Lucy.wav,No,,,,,0,-34.721581275726955,12.552152632598878,-2.048335421436277,2.083068431681206,1.8860459191714187,1.3762079411193615,0.6499550746439958,3.045656067675117,0.5468117565245516,1.4732520458368947,-2.8366316668870755,-0.6248495147102665,5.32136984864419,8.995716908772888,4.024214365978142,-1.672507117290607,3.728518726574073,0.9112378007124852,1.2002733822801923,2.9967355401413367,positive_medium,3.7802916,4.079261,5.689908,4.654488,4.7482424,False,False,low,positive,positive_low
494,Zamba,Adult,low,low,positive,Contact-general,Contact,Contact,S2_Call1098_Zamba.wav,No,,,,,0,15.314055690361474,7.475813344783921,3.6066554722618416,0.8687482058160684,-1.0546750162838603,0.1603140393020213,0.4103474683225935,-0.8897899933270902,-2.8026043974617267,0.3678076929043101,0.9494839143887353,-0.0764661909411082,2.089409231582995,-1.3375636634018475,1.9052046113263388,1.871289295581982,-0.1242634297058969,0.2875908878949101,-0.5619041092224017,-0.1513762618872227,positive_low,4.511704,4.2384434,3.7977588,3.352972,2.9840965,False,False,low,positive,positive_low
495,Lingala,Sub-adult,high,high,negative,Sex,Pre-feeding,Food,S1_Call2163_Lingala.wav,No,,,,,0,-27.74053142914046,-0.7437788140082726,-2.275983709111696,-4.118548172099487,2.9661166930718723,6.3641880516682745,-1.2787619130262131,1.7086484748513704,-1.0696409182165565,-2.057421769564164,-0.9487789156404514,0.9550843205893784,0.0460941774996079,-2.414808850509941,1.5625968108072243,1.8596959534426167,-1.4170963792701734,1.0279974352684096,-1.2056889209537194,-0.9720798632418012,negative_high,2.4329586,4.0609674,-0.92970306,-2.1618352,0.44840348,False,False,high,negative,negative_high
497,Lingala,Sub-adult,medium,low,positive,Contact-groom,Grooming,Affiliatif,S1_Call1647_Lingala.wav,No,,,,,0,-3.9277240322025166,4.023817053952246,3.3885247947585597,1.459229798039753,-0.589985389110872,4.849005819005387,2.539086532773115,-0.3712433562784465,-0.7751299634358776,-1.488009596831187,-3.208716794009548,1.4231613949856112,1.9037382325850616,1.4990759929321205,-2.022703957832089,-2.90202783134903,-2.923550433171148,0.2302555944608268,1.007839390971954,2.209046148851787,positive_medium,3.5050938,3.023284,5.677768,4.0665717,5.6572604,False,False,low,positive,positive_low
498,Lucy,Sub-adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,Call2137_Lucy_1.wav,No,,,,,0,15.0992905471331,-3.4594605442030932,-5.736964749873148,-0.0026898067219858,-0.3112203392419801,2.5953817102229704,2.891684975817749,-0.7223646619773102,-1.2684821968373796,0.5041095059193107,-0.0764962837481549,2.252507157914862,0.0331646886502265,-1.1759824240794985,1.7104757805177104,-0.3912634952074448,1.2014185647701434,0.5392343379499683,0.2511035036595228,0.2512960167908102,negative_very high,1.770909,5.1042085,0.03815115,-2.0775666,2.7855482,False,False,high,negative,negative_high
499,Yahimba,Infant,very high,high,negative,Tantrum,Tantrum,Tantrum,S82_Call1290_Yahimba.wav,No,,,,,0,6.650634105995829,4.469694348567357,-7.2206255744280705,-3.706023324504773,0.8155521767701095,-4.79221077477984,-1.6520841597210183,-0.9503489177411256,0.2453966414911973,-1.0028030874317428,1.353135373086355,0.1007598351781466,0.3970754995596082,0.7520405127284417,-1.4120542064062171,0.6137325204595128,-1.4066314214704534,-2.8979933344612427,-1.114826183113693,-0.8204706732473586,negative_very high,2.5539312,7.698291,-2.256064,-5.4494395,2.356989,False,False,high,negative,negative_high
500,Tschudi,Infant,high,high,positive,Tickle,Play,Affiliatif,S4_Tschudi_Yvonne_Test04_Unfam2_Tickl2_08_06_23_14h39.wav,No,,,,,0,20.244508217036323,-1.3101753746816174,-1.927160611510444,4.65119038757612,-1.262712086781843,-1.5909023888617284,0.3693541441456708,-0.0428013067716819,-0.6275378242241029,0.4305215247279256,-0.2076097109572501,-0.8055022092166311,-0.3454544996133354,-0.4197757630162977,0.4992867844026725,-0.6543905298289551,0.0358720703465321,-0.0321880740171433,0.0162873473613364,0.1506395800185287,positive_high,2.3217967,4.7081,2.0409753,-0.19010964,3.5345256,False,False,high,positive,positive_high
501,Zuani,Adult,low,low,negative,Bystander-Nonconflict,Agonistic_third-party,Agonistic,Call711_Zuani.wav,Yes,31.67,5.0,40.0,23.33,45,-12.59616952917333,-9.297922257247556,2.7153477136773976,-0.2345058992126129,-7.147675605123244,-0.3981476877690436,-2.540429747154846,1.582249373096781,-1.335510767044581,-1.7752525490182305,-0.9733936035651628,-0.0471446800249591,1.9179304182555847,0.85136453116662,-3.4118563617605884,-2.190622496458376,7.803781022884134,-4.717911433600137,-1.262784796436342,-1.6808584693039876,negative_medium,4.999257,4.1182933,1.790243,1.7959616,1.4613819,True,True,low,negative,negative_low
502,Busira,Sub-adult,low,low,positive,Feeding,Foraging,Food,Call287_Busira.wav,No,,,,,0,-11.364771179078812,5.648426168492508,4.384956794053669,3.472002511475719,-1.3062508800346198,-4.621075250483452,-2.0538499293040777,-3.636825008047525,-4.495147834007224,-2.0239623182384827,0.4305465946513642,-1.1332338847816046,1.146932061941615,-0.1682803213667347,-0.0856332821005226,2.4453325686897913,-0.0772895921198363,-0.2487313933875878,-1.487252417292499,-0.9263987113519504,positive_low,4.476991,4.0785995,3.8769212,3.226812,3.0643287,False,False,low,positive,positive_low
503,Vifijo,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S33_Call164_Vifijo.wav,No,,,,,0,-8.136069131733622,-1.8860454661946755,-5.247266723963511,0.4584892568767169,-5.685739899603127,1.4605573311589557,2.40658432173788,-0.4628400164045303,1.9560833497215784,-1.8483359951784577,3.542861367340657,-2.0055747604891025,-1.8691269122868384,0.0152649826367474,1.3476212319345398,0.3182210776474939,0.0882709259596601,-2.1713366381535373,0.8985074925709444,0.5045562924622277,negative_high,5.134246,3.9468448,2.212132,2.2078757,1.1822735,False,False,high,negative,negative_high
505,David,Adult,low,high,positive,Pre-feeding,Pre-feeding,Food,S2_Call1603_David.wav,No,,,,,0,-41.96468829900034,-4.306787948331145,6.875373424956218,-16.201578150891546,-4.765423395127026,0.4732485536048649,3.920715104996466,6.370230365132626,1.0056640596052016,-4.163315812858866,-4.764196372267924,0.3151310734560599,1.976092081655519,-1.194078639525691,4.133313552827939,-0.0212810706000594,0.8542852611212081,-1.6523803346079815,2.0151644720090296,-1.337249577271954,positive_high,5.1584225,4.120805,1.545263,1.8021235,1.178322,False,False,high,positive,positive_high
506,David,Adult,low,low,positive,Feeding,Foraging,Food,S1_Call1945_David.wav,No,,,,,0,-28.62068727694217,0.2988583815637011,2.81585544595612,-2.221170392666865,-2.902199125757285,5.819824831579665,-4.159798672060097,2.1341740452153193,-0.1883702716014149,4.486644665848784,-3.4791523980649397,-0.1408660282226166,4.068678800912798,3.7410003110996928,-1.7185390640129374,-2.3301764521336787,0.0889801524330465,-0.1766491399269423,1.2672239072742904,-1.9637703379745592,positive_high,3.8193955,3.9671555,5.5170193,4.3591146,4.7048926,False,False,low,positive,positive_high
507,Lingoye,Juvenile,high,low,positive,Sex,Foraging,Food,S3_Call596_Lingoye.wav,No,,,,,0,-8.319656963633344,7.192851309001021,-0.9355354163914524,3.5505335218379765,-0.0392172943894996,4.184363820969037,3.726484108754428,0.0262698310544814,-2.0807940201384794,-2.068088666641204,0.7464842498253974,2.358131773740811,-1.8799492349806972,-1.2532193919631105,1.6884752476577012,1.680941268473242,-0.0970136376719259,-0.0259599572947249,-2.8430667018155757,0.1646912115072573,negative_high,2.2065258,4.1862855,-0.5073006,-2.0471423,0.69673955,False,False,low,positive,negative_high
508,Lucuma,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S3_Call92_Lucuma.wav,No,,,,,0,-0.944779764960953,1.244813311831793,-1.4876374581543923,2.3014233803641684,-4.475554860362882,0.1813798845849731,6.15932513474199,-1.3260584371212885,0.2904073297388442,-4.05806702189173,2.156188067514437,-0.7210427713593386,-3.744392130668958,1.6570063948030218,-1.5637677249345194,0.1592852083328256,0.3109612607317555,1.405012391624012,-2.2834890634722305,-0.4906116227447479,negative_high,4.6122956,3.6747015,2.959442,2.4618888,2.5649729,False,False,high,negative,negative_high
509,Yahimba,Infant,very high,high,negative,Tantrum,Tantrum,Tantrum,S66_Call750_Yahimba.wav,No,,,,,0,21.720379335159947,-0.1925737586702686,-2.7860852473616275,-3.032936817228375,-0.9563586198847376,1.268468000547807,1.773004895289526,-0.5833924919878005,-0.562757587695023,-1.6334168438800298,0.6614167183382496,1.328692826616551,-1.9102795986590684,-0.2098313801337181,-1.274495973320232,1.363580509598847,-2.175542522031318,-0.2186502382640003,0.2990052963112372,0.5699440165520879,negative_very high,2.7157464,6.749121,-2.2805574,-4.7620234,1.7710391,False,False,high,negative,negative_high
510,Daniela,Adult,low,low,positive,Contact-general,Contact,Contact,S4_Call1582_Daniela.wav,No,,,,,0,-12.09923164846018,5.544441750501042,-1.7258039416836946,3.513011335904576,3.597117413912481,0.747785036480465,2.3752870635227255,2.314484875107612,-0.798703164954153,-0.4210137247673127,-2.8579358718178223,0.1044689597896033,-3.665626414070776,-1.7864986949123205,1.5455734794647515,-1.8249390038503048,-4.3372365926488445,0.0275097982511252,0.4118405140023546,-0.6596702417282808,positive_low,3.3657515,2.2550328,5.5043416,3.5808744,5.9875855,False,False,low,positive,positive_low
511,Loto,Infant,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S2_Call1907_Loto.wav,No,,,,,0,8.210142291857414,1.3158342299618706,-4.4591048735216425,-5.472345599905591,0.3703011719790069,1.083742694299408,0.8557570604865834,-0.6569234349854244,-1.684975113172191,-0.1328457685020029,-1.3929402315111254,-3.557755361044228,-3.7493481600144127,1.182960414026572,0.2508771526315568,0.065959127211007,0.6334538429650469,0.3942514156837035,0.4408806914147758,1.3811817982579675,negative_high,3.4233315,7.2202334,-1.5597398,-4.692137,2.8959663,False,False,high,negative,negative_high
512,Yahimba,Infant,very high,high,negative,Tantrum,Tantrum,Tantrum,S58_Call750_Yahimba.wav,No,,,,,0,33.821727449774286,-0.4844202045845542,0.4303456800647737,-3.3999375227900264,-0.7266467947769004,-1.2619226075680767,-1.3369343271190408,-1.0222346285214854,-0.612430632070021,-0.0495290463988402,0.4939267001313158,-1.0306516450022416,-0.994853906835406,0.0825656302343621,-2.767043032219322,0.6880210676599403,0.351107577289982,-0.3726144635020223,1.23969887134848,2.0758757816080884,negative_very high,2.6933525,7.167127,-2.6954703,-5.2107377,1.7884462,False,False,high,negative,negative_high
513,Vifijo,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S9_Call164_Vifijo.wav,No,,,,,0,-19.547277058956453,-4.316620105788072,0.6578534298243737,1.2812370911500488,-1.9728434782718425,-0.1807367640697078,-2.01689320511449,-4.344007013540487,8.141306603145518,-0.0070537261052773,-0.2903679530285572,1.304712348153934,1.0482135592033868,-1.824600619923632,2.9910471602358153,-0.5702387007037175,-0.8098153502344673,0.4326386647298865,-2.3247966770530906,0.1223260414168958,negative_high,3.6939113,3.923611,1.2284713,0.44038892,1.3778776,False,False,high,negative,negative_high
514,Makasi,Infant,high,high,positive,Pre/start-feeding,Pre-feeding,Food,S3_Call1123_Makasi.wav,Yes,60.71,3.57,26.79,8.93,0,12.878751274283577,-6.030103390442586,0.3317892830198514,3.2706005560466473,3.536862046986145,2.009689385540526,-0.8086756242250004,-2.286851963112712,0.3290179082923082,-2.2050087990601828,-0.9292236248100224,-0.7537598921620325,-0.337531106357363,-2.51437066963684,-0.4719320059782799,-2.694794969217829,0.5601328858874655,0.0487123430769433,1.8434986400853064,-0.0724671107230917,positive_high,3.1643596,5.6612234,-1.4709808,-3.325235,1.2431942,True,True,high,positive,positive_high
515,Zuani,Adult,medium,low,negative,Mild aggression-Aggressor,Agonistic_aggressor,Agonistic,S1_Call1043_Zuani.wav,No,,,,,0,21.616125445893108,-4.761706298617919,8.750000113286815,-0.9850669152862602,0.876037201254526,-0.1025961977041399,0.3917059717418843,0.2244647241635472,0.1192495625479657,2.28317971147621,1.6370239430556364,1.973735285626784,-0.7187409169191122,0.5153555133925828,0.9483233105103231,-0.0175767865454596,0.8825897627136873,1.389871700398027,-0.945367502761783,-2.2497318331434184,negative_high,3.0942795,4.494177,0.19311394,-1.0531026,1.3280938,False,False,low,negative,negative_high
516,Zuani,Adult,medium,low,negative,Mild aggression-Aggressor,Agonistic_aggressor,Agonistic,S4_Call1114_Zuani.wav,No,,,,,0,-3.7531687570787553,0.8833613136516482,2.19134109618589,-4.314526742492502,3.1673159426169506,-2.1128339955884936,4.024546361360057,1.0203032942014445,4.541653383770095,2.0349707577362723,1.8224424920826792,-2.3152732676911327,-0.9721774501064956,0.8643831882626192,0.3986902853792704,-0.4551015460895251,-3.7325401322435714,2.669999347756792,-5.792980871403663,0.0144109356786493,negative_high,3.8802714,3.9028559,0.23857662,-0.2716369,0.8880304,False,False,low,negative,negative_high
517,Vifijo,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S26_Call164_Vifijo.wav,No,,,,,0,-13.445760257110718,6.11396206332908,-2.707173268982257,4.55692832268547,-2.212129233548835,-2.0207430451527664,1.8505219446330312,-1.5174747186173865,-0.8929446959100713,-0.2506170074722119,-1.322355532304457,1.2798709674043662,1.4571411397501106,0.9699529053875836,-1.863384755785923,-1.549538259451198,1.5340690949097004,1.013414208085381,0.4562703340005472,1.3594516141531092,negative_high,3.1060832,3.5945435,3.0680087,1.462285,3.7508163,False,False,high,negative,negative_high
518,Lucy,Sub-adult,low,low,positive,Feeding,Foraging,Food,Call2053_Lucy_2.wav,No,,,,,0,-16.645580695387896,5.4278296188710415,2.441581896788038,-0.1597534787025473,-2.2716706648739633,3.13205631421826,-0.2955020276769359,-2.2845272426107734,-0.3870247478441117,1.708506724722257,-3.571019119435197,2.6545723971730046,0.9858017790513564,1.6935839931376615,-2.2716648872818057,-4.20555170746967,-0.1338022118597753,-1.4985238751047796,0.8901572198690529,-2.693684807580124,positive_medium,3.6422193,3.5028567,5.503652,4.086597,5.130655,False,False,low,positive,positive_low
519,Louisoko,Adult,high,high,negative,Aggression-Aggressor,Agonistic_aggressor,Agonistic,S6_Call462_Louisoko.wav,No,,,,,0,9.111086583772783,-6.501902189735023,-2.5076891070769034,0.8575681180224858,-3.3683481356432363,1.4588184504880977,2.4980270599502123,-2.4817524489622116,0.4654180353782557,0.0486199781879899,0.2135364609086232,1.5050966016317366,0.7207909222691465,1.1317751916372245,0.1970319811307665,0.5667906266154185,-0.5223783158148133,2.151445651357118,1.1890113979245212,2.3077459553445205,negative_very high,3.2340724,4.4436746,0.89820445,-0.24091557,2.2451053,False,False,high,negative,negative_high
520,Vifijo,Adult,low,low,negative,Beg,Foraging,Food,Call398_Vifijo_10.wav,No,,,,,0,-23.854867660228205,-5.668620860748584,-2.8942383169210766,4.935549191847144,-6.158605830826154,-1.2292935763714403,-2.4040456703309827,1.3878167524795142,5.787530935833958,-5.8520927278841794,0.9322541846912256,-6.3308169659675615,-3.54401350865113,2.05563111505702,0.3452401050315851,0.3744729259057864,-1.2186817529367877,1.2149517622923365,-1.5592672052040588,-0.5616811475236374,negative_low,5.1372485,3.8576336,2.1333892,2.1574106,1.2130798,False,False,low,negative,negative_low
521,Hortense,Adult,high,high,negative,Bystander-Nonconflict,Agonistic_third-party,Agonistic,Call1151_Hortense_2.wav,No,,,,,0,12.139081348343156,-3.6090942991293224,-5.350593072747647,3.475078483906368,-0.5112143988198057,-5.416626887452743,0.8676816564214704,1.075335984777851,-1.466211413099537,2.8310248731915535,-0.0448465290007158,-2.32707082788958,1.0350448209684056,0.7717475103077562,2.3446903190110833,1.813187102109033,-0.7392623457573562,-0.4192277699155464,-1.3499565065082373,-0.6458006588161207,negative_medium,1.563168,4.454424,1.8734825,-0.42139274,4.23817,False,False,high,negative,negative_low
